"Groupe d'aliment","Sous-groupe d'aliment","Changement climatique (kg CO2 eq/kg de produit) - Agriculture","Changement climatique (kg CO2 eq/kg de produit) - Transformation","Changement climatique (kg CO2 eq/kg de produit) - Emballage","Changement climatique (kg CO2 eq/kg de produit) - Transport","Changement climatique (kg CO2 eq/kg de produit) - Supermarché et distribution","Changement climatique (kg CO2 eq/kg de produit) - Consommation","Score unique EF (mPt / kg de produit) - Agriculture","Score unique EF (mPt / kg de produit) - Transformation","Score unique EF (mPt / kg de produit) - Emballage","Score unique EF (mPt / kg de produit) - Transport","Score unique EF (mPt / kg de produit) - Supermarché et distribution","Score unique EF (mPt / kg de produit) - Consommation"
"produits céréaliers","céréales de petit-déjeuner et biscuits",1.0203258,0.34487873,0.28596322,0.18873101,0.029120657,0,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",1.0203258,0.34487873,0.28596322,0.18873101,0.029120657,0,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",1.0203258,0.34487873,0.28596322,0.18873101,0.029120657,0,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",1.0203258,0.34487873,0.28596322,0.18873101,0.029120657,0,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",1.0203258,0.34487873,0.28596322,0.18873101,0.029120657,0,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",1.0203258,0.34487873,0.28596322,0.18873101,0.029120657,0,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",1.0203258,0.34487873,0.28596322,0.18873101,0.029120657,0,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",1.0203258,0.34487873,0.28596322,0.18873101,0.029120657,0,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",1.0203258,0.34487873,0.28596322,0.18873101,0.029120657,0,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",1.0203258,0.34487873,0.28596322,0.18873101,0.029120657,0,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",3.8424243,0.32913764,0.10869536,0.135384,0.029120657,0,0.36061353999999995,0.051325736000000004,0.016471127999999998,0.010645482000000001,0.0098990521,0
"produits céréaliers","gâteaux et pâtisseries",1.6091684,0.17107083,0.30177462,0.14369372,0.029120657,0,0.40392227999999997,0.036434053,0.018691509999999998,0.011246051,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",2.7999527,0.30368711,0.10866676,0.15400334,0.029120657,0,0.37729172000000005,0.048249824,0.016468352,0.012288242999999999,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",0.97778135,0.23460911,0.10864708,0.14232482,0.029120657,0,0.24265708,0.041043722000000005,0.016466441000000002,0.011262767,0.0098990521,0
"aliments infantiles","céréales et biscuits infantiles",0.97778135,0.23460911,0.10864708,0.14232482,0.029120657,0,0.24265708,0.041043722000000005,0.016466441000000002,0.011262767,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",2.7999527,0.30368711,0.10866676,0.15400334,0.029120657,0,0.37729172000000005,0.048249824,0.016468352,0.012288242999999999,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",0.97778135,0.23460911,0.10864708,0.14232482,0.029120657,0,0.24265708,0.041043722000000005,0.016466441000000002,0.011262767,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",3.8424243,0.32913764,0.10869536,0.135384,0.029120657,0,0.36061353999999995,0.051325736000000004,0.016471127999999998,0.010645482000000001,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",1.2419594,0.33215066,0.10868376,0.13406558,0.029120657,0,0.16804306,0.05875058,0.016470000999999998,0.010563806,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",6.8826501,0.36633542,0.10868541,0.16300729,0.029120657,0,0.5198573599999999,0.056234181,0.016470162,0.01359472,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",2.9686482,0.29327068,0.10871215,0.13202259,0.029120657,0,0.25483774000000003,0.048183884999999996,0.016472757,0.010362332,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",2.7999527,0.30368711,0.10866676,0.15400334,0.029120657,0,0.37729172000000005,0.048249824,0.016468352,0.012288242999999999,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",0.97778135,0.23460911,0.10864708,0.14232482,0.029120657,0,0.24265708,0.041043722000000005,0.016466441000000002,0.011262767,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",7.6223922,0.63034224,0.1086562,0.20415578,0.029120657,0,0.58950482,0.081106508,0.016467325999999997,0.018144726,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",7.6223922,0.63034224,0.1086562,0.20415578,0.029120657,0,0.58950482,0.081106508,0.016467325999999997,0.018144726,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",6.8826501,0.36633542,0.10868541,0.16300729,0.029120657,0,0.5198573599999999,0.056234181,0.016470162,0.01359472,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",6.8826501,0.36633542,0.10868541,0.16300729,0.029120657,0,0.5198573599999999,0.056234181,0.016470162,0.01359472,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",6.8826501,0.36633542,0.10868541,0.16300729,0.029120657,0,0.5198573599999999,0.056234181,0.016470162,0.01359472,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",6.8826501,0.36633542,0.10868541,0.16300729,0.029120657,0,0.5198573599999999,0.056234181,0.016470162,0.01359472,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",4.2290255,0.32725415,0.1086305,0.18487453,0.029120657,0,0.77426408,0.051070717,0.016464832,0.015706081,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",6.8826501,0.36633542,0.10868541,0.16300729,0.029120657,0,0.5198573599999999,0.056234181,0.016470162,0.01359472,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",4.3229689,0.3608253,0.10866967,0.12857432,0.029120657,0,0.34841792,0.054072227,0.016468634,0.01010777,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",2.7999527,0.30368711,0.10866676,0.15400334,0.029120657,0,0.37729172000000005,0.048249824,0.016468352,0.012288242999999999,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",2.7999527,0.30368711,0.10866676,0.15400334,0.029120657,0,0.37729172000000005,0.048249824,0.016468352,0.012288242999999999,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",4.2290255,0.32725415,0.1086305,0.18487453,0.029120657,0,0.77426408,0.051070717,0.016464832,0.015706081,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",2.7999527,0.30368711,0.10866676,0.15400334,0.029120657,0,0.37729172000000005,0.048249824,0.016468352,0.012288242999999999,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",3.8424243,0.32913764,0.10869536,0.135384,0.029120657,0,0.36061353999999995,0.051325736000000004,0.016471127999999998,0.010645482000000001,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",4.2290255,0.32725415,0.1086305,0.18487453,0.029120657,0,0.77426408,0.051070717,0.016464832,0.015706081,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",3.8424243,0.32913764,0.10869536,0.135384,0.029120657,0,0.36061353999999995,0.051325736000000004,0.016471127999999998,0.010645482000000001,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",2.9686482,0.29327068,0.10871215,0.13202259,0.029120657,0,0.25483774000000003,0.048183884999999996,0.016472757,0.010362332,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",6.8826501,0.36633542,0.10868541,0.16300729,0.029120657,0,0.5198573599999999,0.056234181,0.016470162,0.01359472,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",3.8424243,0.32913764,0.10869536,0.135384,0.029120657,0,0.36061353999999995,0.051325736000000004,0.016471127999999998,0.010645482000000001,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",3.8424243,0.32913764,0.10869536,0.135384,0.029120657,0,0.36061353999999995,0.051325736000000004,0.016471127999999998,0.010645482000000001,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",6.8826501,0.36633542,0.10868541,0.16300729,0.029120657,0,0.5198573599999999,0.056234181,0.016470162,0.01359472,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",4.6871895,0.36399277,0.10865744,0.13534363,0.029120657,0,0.44982855,0.054213006,0.016467447,0.010648821,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",4.0647271,0.36015667,0.1086477,0.13558978,0.029120657,0,0.40481046,0.053358328,0.016466502,0.010710626999999999,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",3.8424243,0.32913764,0.10869536,0.135384,0.029120657,0,0.36061353999999995,0.051325736000000004,0.016471127999999998,0.010645482000000001,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",4.6871895,0.36399277,0.10865744,0.13534363,0.029120657,0,0.44982855,0.054213006,0.016467447,0.010648821,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",2.7999527,0.30368711,0.10866676,0.15400334,0.029120657,0,0.37729172000000005,0.048249824,0.016468352,0.012288242999999999,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",3.8424243,0.32913764,0.10869536,0.135384,0.029120657,0,0.36061353999999995,0.051325736000000004,0.016471127999999998,0.010645482000000001,0.0098990521,0
"entrées et plats composés","plats composés",15.58775,0.24649215,0.21221738,0.21040624,0.030685111,0.066566382,1.4011095,0.048014578,0.016118590000000002,0.016181466000000002,0.0089786658,0.033694973
"produits céréaliers","pâtes, riz et céréales",0.13530777,0,0.1192499,0.058571303,0.0067267564,0.1331466,0.027157331,0,0.008847194300000001,0.0045560669,0.0023303181,0.015338481000000001
"produits céréaliers","pâtes, riz et céréales",0.44004837,0,0.26940995,0.13232457,0.030159429,0,0.08978768100000001,0,0.019987624,0.010293088,0.011252758,0
"entrées et plats composés","plats composés",0.19478021,0,0.092029683,0.058571303,0.01138716,0.0079267752,0.039743046000000004,0,0.0069427899,0.0045560669,0.004237711,0.004012423
"produits céréaliers","pâtes, riz et céréales",0.44004837,0,0.26940995,0.13232457,0.030159429,0,0.08978768100000001,0,0.019987624,0.010293088,0.011252758,0
"entrées et plats composés","plats composés",0.20199339,0.0014618409,0.092029683,0.059144102,0.01138716,0.039131372,0.040696575,0.00014362585,0.0069427899,0.0046149111,0.004237711,0.0043670138
"produits céréaliers","pâtes, riz et céréales",0.19478021,0,0.092029683,0.058571303,0.0077886672,0.1331466,0.039743046000000004,0,0.0069427899,0.0045560669,0.0027090123,0.015338481000000001
"produits céréaliers","pâtes, riz et céréales",0.30568795,0,0.26940995,0.13232457,0.030159429,0,0.061353972,0,0.019987624,0.010293088,0.011252758,0
"lait et produits laitiers","fromages",4.7126103,0.22452742,0.26662691,0.25844052,0.029050683,0.0047993021,0.41632178999999997,0.028839787,0.019721226,0.020064567000000002,0.0088270864,0.0024293397
"produits céréaliers","pains et viennoiseries",1.14697,0.15494358,0.30178975,0.12289334,0.0064852108,0,0.15860705,0.035113544000000003,0.018692978,0.0095553106,0.0014414118,0
"entrées et plats composés","plats composés",25.339964,0.22250331,0.21221738,0.21432073,0.030685111,0.012726077,2.0825491,0.044144887,0.016118590000000002,0.016490192,0.0089786658,0.0064417627
"entrées et plats composés","plats composés",27.547674,0.20978927,0.21221738,0.21425899,0.030685111,0.012726077,2.2665277,0.0434656,0.016118590000000002,0.016492777,0.0089786658,0.0064417627
"viandes, œufs, poissons","viandes crues",33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.0047993021,2.7128138,0.01312632,0.01768459,0.015308279999999999,0.0089437534,0.0024293397
"viandes, œufs, poissons","viandes cuites",41.934317,0.10104771,0.36438098,0.25177149,0.038287627,0.067829831,3.4269806,0.016581914,0.022340179999999998,0.01933829,0.011298258,0.034334514
"viandes, œufs, poissons","viandes crues",33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.0047993021,2.7128138,0.01312632,0.01768459,0.015308279999999999,0.0089437534,0.0024293397
"viandes, œufs, poissons","viandes cuites",41.954903,0.10521974,0.36438098,0.25340624,0.038287627,0.07865424,3.4297020000000003,0.016991815,0.022340179999999998,0.019506229,0.011298258,0.011170002
"viandes, œufs, poissons","viandes crues",41.49425,0.099987294,0.3605571,0.24912935,0.037885829,0.10556394,3.3910172000000003,0.0164079,0.022105737,0.01913535,0.011179692,0.0072555916
"viandes, œufs, poissons","viandes cuites",52.438482,0.13048166,0.45547623,0.31634911,0.047859533,0.20594586,4.2864471,0.021137293999999997,0.027925225,0.024340801,0.014122822,0.017266798
"viandes, œufs, poissons","viandes cuites",52.417896,0.12630964,0.45547623,0.31471437,0.047859533,0.19512145,4.2837258,0.020727391999999997,0.027925225,0.024172862,0.014122822,0.04043131
"viandes, œufs, poissons","autres produits à base de viande",36.104101,0.37463815,0.36438098,0.26392807,0.038287627,0.067829831,2.9900246000000004,0.084946321,0.022340179999999998,0.020305053,0.011298258,0.034334514
"viandes, œufs, poissons","viandes cuites",41.934317,0.10104771,0.36438098,0.25177149,0.038287627,0.067829831,3.4269806,0.016581914,0.022340179999999998,0.01933829,0.011298258,0.034334514
"viandes, œufs, poissons","viandes cuites",52.417896,0.12630964,0.45547623,0.31471437,0.047859533,0.19512145,4.2837258,0.020727391999999997,0.027925225,0.024172862,0.014122822,0.04043131
"viandes, œufs, poissons","viandes crues",33.1954,0.062386979,0.3605571,0.24554286,0.037885829,0.10556394,2.7128138,0.010390496,0.022105737,0.018834209,0.011179692,0.0072555916
"viandes, œufs, poissons","viandes crues",33.1954,0.062386979,0.3605571,0.24554286,0.037885829,0.10556394,2.7128138,0.010390496,0.022105737,0.018834209,0.011179692,0.0072555916
"viandes, œufs, poissons","viandes cuites",41.954903,0.082982809,0.45547623,0.31181844,0.047859533,0.20594586,3.4297020000000003,0.013535767,0.027925225,0.023960382,0.014122822,0.017266798
"viandes, œufs, poissons","viandes crues",33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.0047993021,2.7128138,0.01312632,0.01768459,0.015308279999999999,0.0089437534,0.0024293397
"viandes, œufs, poissons","viandes crues",33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.0047993021,2.7128138,0.01312632,0.01768459,0.015308279999999999,0.0089437534,0.0024293397
"viandes, œufs, poissons","viandes cuites",41.954903,0.10521974,0.36438098,0.25340624,0.038287627,0.07865424,3.4297020000000003,0.016991815,0.022340179999999998,0.019506229,0.011298258,0.011170002
"viandes, œufs, poissons","viandes crues",33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.0047993021,2.7128138,0.01312632,0.01768459,0.015308279999999999,0.0089437534,0.0024293397
"viandes, œufs, poissons","viandes cuites",41.934317,0.10104771,0.36438098,0.25177149,0.038287627,0.067829831,3.4269806,0.016581914,0.022340179999999998,0.01933829,0.011298258,0.034334514
"viandes, œufs, poissons","viandes crues",33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.0047993021,2.7128138,0.01312632,0.01768459,0.015308279999999999,0.0089437534,0.0024293397
"viandes, œufs, poissons","viandes cuites",41.934317,0.10104771,0.36438098,0.25177149,0.038287627,0.067829831,3.4269806,0.016581914,0.022340179999999998,0.01933829,0.011298258,0.034334514
"viandes, œufs, poissons","viandes crues",33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.0047993021,2.7128138,0.01312632,0.01768459,0.015308279999999999,0.0089437534,0.0024293397
"viandes, œufs, poissons","viandes cuites",41.954903,0.10521974,0.36438098,0.25340624,0.038287627,0.07865424,3.4297020000000003,0.016991815,0.022340179999999998,0.019506229,0.011298258,0.011170002
"viandes, œufs, poissons","viandes cuites",41.934317,0.07881078,0.45547623,0.3101837,0.047859533,0.35720324,3.4269806,0.013125865,0.027925225,0.023792443,0.014122822,0.034210869000000005
"viandes, œufs, poissons","viandes crues",33.1954,0.062386979,0.3605571,0.24554286,0.037885829,0.10556394,2.7128138,0.010390496,0.022105737,0.018834209,0.011179692,0.0072555916
"viandes, œufs, poissons","viandes cuites",33.547453,0.063048624,0.36438098,0.24814696,0.038287627,0.19443879,2.7415845,0.010500692,0.022340179999999998,0.019033955,0.011298258,0.024155349
"viandes, œufs, poissons","viandes crues",33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.0047993021,2.7128138,0.01312632,0.01768459,0.015308279999999999,0.0089437534,0.0024293397
"viandes, œufs, poissons","viandes crues",33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.0047993021,2.7128138,0.01312632,0.01768459,0.015308279999999999,0.0089437534,0.0024293397
